TotalAmount,CustomerID,Country,CountryRegionCode,Group,PersonID,PersonType,DateFirstPurchase,BirthDate,AGE,MaritalStatus,YearlyIncome,Gender,TotalChildren,Education,Occupation,HomeOwnerFlag,NumberCarsOwned
74.980000,28303,Australia,AU,Pacific,18097,IN,"2004-01-19 00:00:00.000000","1964-11-27 00:00:00.000000",61,S,50001-75000,M,3,"Bachelors ",Professional,1,2
91.970000,28304,Australia,AU,Pacific,12299,IN,"2003-09-08 00:00:00.000000","1964-02-16 00:00:00.000000",61,M,50001-75000,F,4,"Bachelors ",Professional,1,3
29.480000,28305,Australia,AU,Pacific,19680,IN,"2004-04-10 00:00:00.000000","1964-08-07 00:00:00.000000",61,S,50001-75000,F,4,"Bachelors ",Professional,1,3
4.990000,28306,Australia,AU,Pacific,12668,IN,"2004-01-31 00:00:00.000000","1963-06-01 00:00:00.000000",62,M,50001-75000,F,5,"Bachelors ",Professional,1,3
561.480000,28307,Australia,AU,Pacific,20694,IN,"2003-11-06 00:00:00.000000","1963-02-23 00:00:00.000000",62,M,50001-75000,F,3,"Bachelors ",Professional,1,1
588.960000,28308,Australia,AU,Pacific,14729,IN,"2003-11-04 00:00:00.000000","1963-10-07 00:00:00.000000",62,S,50001-75000,M,3,"Bachelors ",Professional,1,2
2419.060000,28309,Australia,AU,Pacific,19952,IN,"2003-08-24 00:00:00.000000","1967-04-07 00:00:00.000000",58,M,75001-100000,F,2,"Bachelors ",Professional,0,0
4.990000,28310,Australia,AU,Pacific,11784,IN,"2004-05-10 00:00:00.000000","1967-05-24 00:00:00.000000",58,M,75001-100000,M,4,"Bachelors ",Professional,0,0
2393.060000,28311,Australia,AU,Pacific,17241,IN,"2003-08-01 00:00:00.000000","1967-02-08 00:00:00.000000",58,S,75001-100000,M,0,"Graduate Degree",Management,1,0
574.980000,28312,Australia,AU,Pacific,13981,IN,"2003-11-14 00:00:00.000000","1962-12-25 00:00:00.000000",63,S,50001-75000,F,1,"Partial College","Skilled Manual",0,1
647.940000,28313,Australia,AU,Pacific,19532,IN,"2003-11-21 00:00:00.000000","1962-03-15 00:00:00.000000",63,S,50001-75000,M,1,"Bachelors ",Professional,1,1
553.970000,28314,Australia,AU,Pacific,20480,IN,"2003-11-12 00:00:00.000000","1962-10-27 00:00:00.000000",63,S,50001-75000,M,1,"Bachelors ",Professional,1,1
556.930000,28315,Australia,AU,Pacific,18612,IN,"2003-12-11 00:00:00.000000","1962-10-05 00:00:00.000000",63,S,50001-75000,F,1,"Bachelors ",Professional,0,1
539.990000,28316,Australia,AU,Pacific,7034,IN,"2003-12-03 00:00:00.000000","1962-06-11 00:00:00.000000",63,M,50001-75000,F,1,"Bachelors ",Professional,0,1
539.990000,28317,Australia,AU,Pacific,8174,IN,"2003-12-07 00:00:00.000000","1961-11-02 00:00:00.000000",64,M,50001-75000,M,1,"Partial College","Skilled Manual",0,1
574.980000,28318,Australia,AU,Pacific,11331,IN,"2003-12-28 00:00:00.000000","1961-07-09 00:00:00.000000",64,M,50001-75000,F,1,"Bachelors ",Professional,0,1
556.930000,28319,Australia,AU,Pacific,8928,IN,"2003-12-23 00:00:00.000000","1960-05-15 00:00:00.000000",65,S,50001-75000,F,1,"Partial College","Skilled Manual",0,1
539.990000,28320,Australia,AU,Pacific,6244,IN,"2003-12-15 00:00:00.000000","1960-11-19 00:00:00.000000",65,S,50001-75000,F,1,"Partial College","Skilled Manual",1,1
599.470000,28321,Australia,AU,Pacific,9851,IN,"2003-12-28 00:00:00.000000","1960-05-10 00:00:00.000000",65,M,50001-75000,M,1,"Partial College","Skilled Manual",0,1
29.480000,28322,Australia,AU,Pacific,13339,IN,"2003-10-06 00:00:00.000000","1964-01-23 00:00:00.000000",61,S,50001-75000,M,0,"Bachelors ",Professional,0,1
2384.070000,28323,Australia,AU,Pacific,17814,IN,"2003-08-18 00:00:00.000000","1963-06-02 00:00:00.000000",62,S,50001-75000,M,0,"Bachelors ",Professional,0,2
548.980000,28324,Australia,AU,Pacific,18364,IN,"2003-12-25 00:00:00.000000","1962-10-05 00:00:00.000000",63,M,50001-75000,M,1,"Partial College","Skilled Manual",1,1
574.980000,28325,Australia,AU,Pacific,9217,IN,"2003-12-01 00:00:00.000000","1961-07-15 00:00:00.000000",64,S,50001-75000,M,1,"Partial College","Skilled Manual",0,1
2442.540000,28326,Australia,AU,Pacific,7563,IN,"2003-08-17 00:00:00.000000","1958-11-05 00:00:00.000000",67,S,75001-100000,F,2,"Bachelors ",Professional,1,1
2407.040000,28327,Australia,AU,Pacific,10455,IN,"2003-08-19 00:00:00.000000","1957-12-17 00:00:00.000000",68,S,50001-75000,F,1,"Partial College","Skilled Manual",0,1
4.990000,28328,Australia,AU,Pacific,16713,IN,"2004-06-04 00:00:00.000000","1956-04-22 00:00:00.000000",69,M,75001-100000,M,2,"Partial College","Skilled Manual",1,1
6.280000,28329,Australia,AU,Pacific,13840,IN,"2004-03-13 00:00:00.000000","1953-11-06 00:00:00.000000",72,S,25001-50000,M,2,"Partial College",Clerical,1,2
10.240000,28330,Northwest,US,"North America",15172,IN,"2003-09-23 00:00:00.000000","1976-04-02 00:00:00.000000",49,M,25001-50000,M,0,"High School","Skilled Manual",1,2
53.990000,28331,Southwest,US,"North America",12348,IN,"2003-09-08 00:00:00.000000","1976-08-05 00:00:00.000000",49,M,25001-50000,F,0,"High School","Skilled Manual",0,2
94.480000,28332,Canada,CA,"North America",6561,IN,"2003-12-09 00:00:00.000000","1976-06-06 00:00:00.000000",49,M,25001-50000,M,0,"High School","Skilled Manual",1,2
53.990000,28333,Southwest,US,"North America",7049,IN,"2003-08-10 00:00:00.000000","1980-06-12 00:00:00.000000",45,M,25001-50000,F,0,"High School","Skilled Manual",0,2
53.990000,28334,Northwest,US,"North America",19775,IN,"2004-03-10 00:00:00.000000","1980-11-17 00:00:00.000000",45,S,25001-50000,F,0,"High School","Skilled Manual",1,2
62.980000,28335,Southwest,US,"North America",9845,IN,"2004-04-09 00:00:00.000000","1980-09-22 00:00:00.000000",45,M,25001-50000,F,0,"High School","Skilled Manual",0,2
138.970000,28336,Northwest,US,"North America",4251,IN,"2004-02-21 00:00:00.000000","1980-03-08 00:00:00.000000",45,M,25001-50000,M,0,"High School","Skilled Manual",1,2
59.980000,28337,Northwest,US,"North America",7847,IN,"2004-06-10 00:00:00.000000","1980-11-15 00:00:00.000000",45,M,25001-50000,F,0,"High School","Skilled Manual",1,2
47.970000,28338,Australia,AU,Pacific,10683,IN,"2003-12-07 00:00:00.000000","1937-03-05 00:00:00.000000",88,M,25001-50000,F,2,"Partial College",Clerical,0,2
3578.270000,28339,Northwest,US,"North America",15730,IN,"2001-10-13 00:00:00.000000","1978-07-22 00:00:00.000000",47,S,25001-50000,M,0,"High School","Skilled Manual",0,2
3578.270000,28340,Southwest,US,"North America",13929,IN,"2001-10-18 00:00:00.000000","1978-10-06 00:00:00.000000",47,S,25001-50000,M,0,"High School","Skilled Manual",0,2
128.970000,28341,Canada,CA,"North America",3988,IN,"2004-02-28 00:00:00.000000","1978-09-03 00:00:00.000000",47,S,25001-50000,M,0,"High School","Skilled Manual",1,2
69.990000,28342,Canada,CA,"North America",19200,IN,"2004-01-07 00:00:00.000000","1978-01-15 00:00:00.000000",48,M,25001-50000,F,0,"High School","Skilled Manual",1,2
53.990000,28343,Northwest,US,"North America",9259,IN,"2003-12-17 00:00:00.000000","1977-12-07 00:00:00.000000",48,S,25001-50000,F,0,"Partial High School",Clerical,0,2
53.990000,28344,Southwest,US,"North America",4605,IN,"2003-10-07 00:00:00.000000","1977-10-23 00:00:00.000000",48,S,25001-50000,M,0,"Partial High School",Clerical,0,2
4.990000,28345,Southwest,US,"North America",18671,IN,"2003-12-12 00:00:00.000000","1977-12-24 00:00:00.000000",48,M,25001-50000,F,0,"High School","Skilled Manual",1,2
94.480000,28346,Canada,CA,"North America",13758,IN,"2004-07-21 00:00:00.000000","1979-06-04 00:00:00.000000",46,S,25001-50000,M,0,"Partial High School",Clerical,0,2
73.960000,28347,Northwest,US,"North America",16409,IN,"2003-11-13 00:00:00.000000","1979-09-11 00:00:00.000000",46,S,25001-50000,F,0,"High School","Skilled Manual",0,2
68.490000,28348,Australia,AU,Pacific,16607,IN,"2004-03-25 00:00:00.000000","1939-04-05 00:00:00.000000",86,S,25001-50000,F,2,"Bachelors ",Management,1,2
39.980000,28349,Australia,AU,Pacific,9600,IN,"2004-04-23 00:00:00.000000","1939-02-21 00:00:00.000000",86,S,25001-50000,F,2,"Bachelors ",Management,0,2
13.980000,28350,Australia,AU,Pacific,12014,IN,"2004-02-19 00:00:00.000000","1939-03-23 00:00:00.000000",86,S,50001-75000,F,2,"Graduate Degree",Management,0,1
574.980000,28351,Australia,AU,Pacific,20059,IN,"2004-01-20 00:00:00.000000","1940-07-13 00:00:00.000000",85,M,25001-50000,M,2,"Bachelors ",Management,1,2
562.960000,28352,Australia,AU,Pacific,18819,IN,"2004-01-09 00:00:00.000000","1943-06-09 00:00:00.000000",82,S,25001-50000,F,2,"Bachelors ",Management,0,2
548.980000,28353,Australia,AU,Pacific,3020,IN,"2004-01-29 00:00:00.000000","1943-01-14 00:00:00.000000",83,S,25001-50000,F,2,"Bachelors ",Management,0,2
3578.270000,28354,Canada,CA,"North America",4698,IN,"2002-02-26 00:00:00.000000","1965-06-22 00:00:00.000000",60,S,25001-50000,M,0,"Bachelors ",Professional,0,1
3578.270000,28355,Southwest,US,"North America",14588,IN,"2001-10-18 00:00:00.000000","1965-09-14 00:00:00.000000",60,S,25001-50000,M,0,"Bachelors ",Professional,1,1
59.980000,28356,Southwest,US,"North America",4196,IN,"2004-03-20 00:00:00.000000","1965-03-01 00:00:00.000000",60,M,25001-50000,M,3,"Bachelors ","Skilled Manual",1,1
133.490000,28357,Canada,CA,"North America",8566,IN,"2004-06-20 00:00:00.000000","1965-02-10 00:00:00.000000",60,S,25001-50000,F,3,"Bachelors ","Skilled Manual",0,1
4.990000,28358,Southwest,US,"North America",6246,IN,"2004-04-15 00:00:00.000000","1965-06-02 00:00:00.000000",60,M,25001-50000,M,3,"Bachelors ","Skilled Manual",1,2
78.980000,28359,Canada,CA,"North America",12327,IN,"2004-01-08 00:00:00.000000","1965-07-18 00:00:00.000000",60,M,25001-50000,F,3,"Bachelors ","Skilled Manual",1,2
7.280000,28360,Southwest,US,"North America",16722,IN,"2003-12-03 00:00:00.000000","1965-07-03 00:00:00.000000",60,M,25001-50000,M,4,"Bachelors ","Skilled Manual",1,2
13.980000,28361,Northwest,US,"North America",11954,IN,"2004-04-13 00:00:00.000000","1965-09-26 00:00:00.000000",60,M,50001-75000,F,0,"Graduate Degree",Professional,0,0
3578.270000,28362,Southwest,US,"North America",9504,IN,"2001-10-20 00:00:00.000000","1965-05-13 00:00:00.000000",60,S,50001-75000,F,0,"Graduate Degree",Professional,0,1
3578.270000,28363,Canada,CA,"North America",8680,IN,"2002-02-06 00:00:00.000000","1965-02-19 00:00:00.000000",60,S,50001-75000,F,0,"Graduate Degree",Professional,0,1
1170.480000,28364,France,FR,Europe,16666,IN,"2004-02-11 00:00:00.000000","1968-09-02 00:00:00.000000",57,M,25001-50000,F,0,"Graduate Degree",Clerical,1,0
2433.040000,28365,"United Kingdom",GB,Europe,17606,IN,"2003-10-28 00:00:00.000000","1968-11-06 00:00:00.000000",57,M,25001-50000,F,0,"Graduate Degree",Clerical,1,0
578.460000,28366,"United Kingdom",GB,Europe,14627,IN,"2004-04-14 00:00:00.000000","1967-05-14 00:00:00.000000",58,S,0-25000,M,3,"High School",Manual,1,1
600.460000,28367,"United Kingdom",GB,Europe,7696,IN,"2004-04-12 00:00:00.000000","1967-03-11 00:00:00.000000",58,S,0-25000,M,1,"Partial College",Manual,0,1
791.320000,28368,France,FR,Europe,13121,IN,"2004-06-30 00:00:00.000000","1967-04-20 00:00:00.000000",58,S,0-25000,M,1,"Partial College",Manual,0,1
777.340000,28369,Germany,DE,Europe,9995,IN,"2003-11-12 00:00:00.000000","1967-11-09 00:00:00.000000",58,S,0-25000,F,1,"High School",Manual,1,1
638.950000,28370,"United Kingdom",GB,Europe,6689,IN,"2004-04-09 00:00:00.000000","1967-05-10 00:00:00.000000",58,S,25001-50000,M,1,"Bachelors ",Clerical,0,0
539.990000,28371,"United Kingdom",GB,Europe,5772,IN,"2004-04-13 00:00:00.000000","1967-05-14 00:00:00.000000",58,S,25001-50000,F,1,"Bachelors ",Clerical,0,0
607.960000,28372,"United Kingdom",GB,Europe,17975,IN,"2004-04-29 00:00:00.000000","1967-11-14 00:00:00.000000",58,S,25001-50000,M,1,"Bachelors ",Clerical,0,0
38.880000,28373,France,FR,Europe,19394,IN,"2004-02-06 00:00:00.000000","1966-09-25 00:00:00.000000",59,S,0-25000,M,4,"Partial High School",Manual,0,2
68.970000,28374,Germany,DE,Europe,11194,IN,"2003-09-09 00:00:00.000000","1966-02-15 00:00:00.000000",59,M,0-25000,M,4,"Partial High School",Manual,1,2
567.760000,28375,"United Kingdom",GB,Europe,18551,IN,"2004-05-06 00:00:00.000000","1966-11-11 00:00:00.000000",59,S,0-25000,F,1,"High School",Manual,0,1
1134.470000,28376,Germany,DE,Europe,5445,IN,"2004-01-27 00:00:00.000000","1967-10-08 00:00:00.000000",58,S,25001-50000,M,0,"Bachelors ",Clerical,0,0
2433.040000,28377,"United Kingdom",GB,Europe,13620,IN,"2003-11-08 00:00:00.000000","1967-07-04 00:00:00.000000",58,M,25001-50000,M,0,"Bachelors ",Clerical,0,0
38.880000,28378,France,FR,Europe,9497,IN,"2004-06-23 00:00:00.000000","1966-09-06 00:00:00.000000",59,S,0-25000,F,2,"High School",Manual,0,0
61.080000,28379,France,FR,Europe,8141,IN,"2003-10-12 00:00:00.000000","1966-03-04 00:00:00.000000",59,M,25001-50000,M,1,"Bachelors ","Skilled Manual",1,2
34.890000,28380,France,FR,Europe,19850,IN,"2004-05-04 00:00:00.000000","1965-02-04 00:00:00.000000",60,S,0-25000,F,5,"Partial High School",Manual,0,2
92.960000,28381,Germany,DE,Europe,3811,IN,"2004-03-17 00:00:00.000000","1965-04-24 00:00:00.000000",60,S,0-25000,M,2,"High School",Manual,0,0
786.330000,28382,Germany,DE,Europe,14837,IN,"2003-12-18 00:00:00.000000","1965-10-03 00:00:00.000000",60,M,0-25000,M,2,"High School",Manual,1,0
742.350000,28383,Germany,DE,Europe,12369,IN,"2003-12-10 00:00:00.000000","1965-11-27 00:00:00.000000",60,S,0-25000,F,2,"High School",Manual,1,1
67.590000,28384,France,FR,Europe,11885,IN,"2004-02-08 00:00:00.000000","1965-04-05 00:00:00.000000",60,M,25001-50000,F,1,"Bachelors ","Skilled Manual",1,2
71.580000,28385,France,FR,Europe,8876,IN,"2004-06-22 00:00:00.000000","1965-03-19 00:00:00.000000",60,M,25001-50000,F,1,"Bachelors ","Skilled Manual",1,2
600.460000,28386,"United Kingdom",GB,Europe,7832,IN,"2004-05-06 00:00:00.000000","1964-03-20 00:00:00.000000",61,M,0-25000,M,5,"Partial High School",Manual,1,1
583.970000,28387,"United Kingdom",GB,Europe,14791,IN,"2004-05-21 00:00:00.000000","1964-03-09 00:00:00.000000",61,M,0-25000,M,5,"Partial High School",Manual,1,1
751.340000,28388,Germany,DE,Europe,14809,IN,"2003-12-20 00:00:00.000000","1964-10-02 00:00:00.000000",61,S,0-25000,F,3,"Partial High School",Manual,1,1
3399.990000,28389,France,FR,Europe,15519,IN,"2001-07-01 00:00:00.000000","1964-12-18 00:00:00.000000",61,S,0-25000,F,3,"High School",Manual,0,0
3374.990000,28390,France,FR,Europe,7852,IN,"2001-07-27 00:00:00.000000","1964-04-02 00:00:00.000000",61,S,0-25000,M,3,"High School",Manual,0,1
32.600000,28391,France,FR,Europe,13760,IN,"2003-08-19 00:00:00.000000","1964-09-17 00:00:00.000000",61,M,25001-50000,F,1,"Bachelors ","Skilled Manual",0,2
23.780000,28392,"United Kingdom",GB,Europe,16671,IN,"2003-08-08 00:00:00.000000","1933-06-20 00:00:00.000000",92,M,25001-50000,M,1,"Bachelors ","Skilled Manual",1,1
4539.460000,28393,France,FR,Europe,6436,IN,"2001-07-30 00:00:00.000000","1966-07-07 00:00:00.000000",59,S,25001-50000,M,0,"Bachelors ",Professional,1,0
4555.470000,28394,France,FR,Europe,11937,IN,"2001-08-26 00:00:00.000000","1966-04-03 00:00:00.000000",59,M,25001-50000,F,0,"Bachelors ",Professional,0,0
4554.460000,28395,France,FR,Europe,20140,IN,"2001-08-31 00:00:00.000000","1966-12-28 00:00:00.000000",59,S,25001-50000,M,0,"Bachelors ",Professional,0,0
1155.480000,28396,Germany,DE,Europe,9894,IN,"2004-02-20 00:00:00.000000","1966-08-20 00:00:00.000000",59,S,25001-50000,F,0,"Bachelors ",Professional,1,0
2419.060000,28397,"United Kingdom",GB,Europe,19740,IN,"2003-11-09 00:00:00.000000","1966-11-06 00:00:00.000000",59,M,25001-50000,F,0,"Bachelors ",Professional,0,0
71.580000,28398,France,FR,Europe,20376,IN,"2004-01-10 00:00:00.000000","1963-02-05 00:00:00.000000",62,S,25001-50000,M,2,"Partial College",Clerical,0,0
553.970000,28399,"United Kingdom",GB,Europe,5300,IN,"2004-05-01 00:00:00.000000","1963-07-19 00:00:00.000000",62,M,25001-50000,M,2,"Partial College",Clerical,1,0
777.340000,28400,Germany,DE,Europe,4246,IN,"2003-12-10 00:00:00.000000","1963-02-23 00:00:00.000000",62,S,25001-50000,M,2,"Partial College",Clerical,1,0
3374.990000,28401,France,FR,Europe,3288,IN,"2001-09-21 00:00:00.000000","1965-12-04 00:00:00.000000",60,S,25001-50000,F,2,"Partial College",Clerical,1,1
71.580000,28402,France,FR,Europe,20578,IN,"2003-08-16 00:00:00.000000","1965-05-26 00:00:00.000000",60,S,25001-50000,F,2,"Partial College",Clerical,0,1
2419.060000,28403,"United Kingdom",GB,Europe,12977,IN,"2003-11-28 00:00:00.000000","1965-09-17 00:00:00.000000",60,M,25001-50000,F,1,"Bachelors ","Skilled Manual",1,0
56.950000,28404,Germany,DE,Europe,18904,IN,"2004-04-13 00:00:00.000000","1964-05-13 00:00:00.000000",61,M,25001-50000,F,2,"Partial College",Clerical,1,2
1155.480000,28405,Germany,DE,Europe,2964,IN,"2004-02-08 00:00:00.000000","1964-10-04 00:00:00.000000",61,M,25001-50000,M,1,"Bachelors ","Skilled Manual",1,0
100.090000,28406,France,FR,Europe,11843,IN,"2004-07-27 00:00:00.000000","1963-03-23 00:00:00.000000",62,M,25001-50000,M,2,"Partial College",Clerical,1,2
3374.990000,28407,France,FR,Europe,11856,IN,"2001-11-14 00:00:00.000000","1963-10-28 00:00:00.000000",62,S,25001-50000,F,3,"Partial College",Clerical,0,0
23.780000,28408,"United Kingdom",GB,Europe,8625,IN,"2003-11-07 00:00:00.000000","1978-10-12 00:00:00.000000",47,S,0-25000,F,0,"High School",Manual,0,1
28.990000,28409,Germany,DE,Europe,3722,IN,"2003-08-09 00:00:00.000000","1977-09-15 00:00:00.000000",48,M,0-25000,F,0,"High School",Manual,0,1
60.470000,28410,"United Kingdom",GB,Europe,6199,IN,"2003-08-24 00:00:00.000000","1977-04-21 00:00:00.000000",48,M,0-25000,F,0,"High School",Manual,0,1
134.950000,28411,"United Kingdom",GB,Europe,10296,IN,"2003-08-29 00:00:00.000000","1977-06-16 00:00:00.000000",48,S,0-25000,M,0,"High School",Manual,1,1
45.580000,28412,France,FR,Europe,13607,IN,"2003-08-27 00:00:00.000000","1977-08-08 00:00:00.000000",48,S,0-25000,M,0,"High School",Manual,0,1
23.780000,28413,"United Kingdom",GB,Europe,4478,IN,"2004-03-22 00:00:00.000000","1976-03-12 00:00:00.000000",49,M,0-25000,M,0,"Partial High School",Manual,1,2
3399.990000,28414,France,FR,Europe,20285,IN,"2001-11-21 00:00:00.000000","1978-06-20 00:00:00.000000",47,S,25001-50000,M,3,"Partial College",Clerical,0,2
2428.050000,28415,"United Kingdom",GB,Europe,9099,IN,"2003-11-18 00:00:00.000000","1963-12-20 00:00:00.000000",62,M,25001-50000,F,1,"Bachelors ","Skilled Manual",1,0
2442.030000,28416,"United Kingdom",GB,Europe,13327,IN,"2003-12-01 00:00:00.000000","1963-12-20 00:00:00.000000",62,M,25001-50000,M,1,"Bachelors ","Skilled Manual",1,0
2426.000000,28417,"United Kingdom",GB,Europe,8951,IN,"2003-12-06 00:00:00.000000","1962-08-18 00:00:00.000000",63,M,25001-50000,F,1,"Bachelors ","Skilled Manual",1,0
4539.460000,28418,France,FR,Europe,12075,IN,"2001-12-08 00:00:00.000000","1962-02-24 00:00:00.000000",63,M,25001-50000,F,1,"Bachelors ","Skilled Manual",1,0
4564.460000,28419,France,FR,Europe,6210,IN,"2002-01-15 00:00:00.000000","1962-02-14 00:00:00.000000",63,M,25001-50000,F,1,"Bachelors ","Skilled Manual",1,1
4534.460000,28420,France,FR,Europe,16432,IN,"2002-01-22 00:00:00.000000","1962-09-10 00:00:00.000000",63,M,25001-50000,F,1,"Bachelors ","Skilled Manual",1,1
776.330000,28421,Germany,DE,Europe,19564,IN,"2003-12-14 00:00:00.000000","1978-08-15 00:00:00.000000",47,S,25001-50000,F,3,"Partial College",Clerical,0,4
34.890000,28422,France,FR,Europe,14023,IN,"2004-06-19 00:00:00.000000","1977-07-06 00:00:00.000000",48,S,25001-50000,F,5,"Partial College",Clerical,0,3
